Order_ID,Order_Date,Region,State,Segment,Category,Sub_Category,Ship_Mode,Quantity,Sales,Discount,Profit
ORD-2244,2023-07-16,South,North Carolina,Consumer,Furniture,Bookcases,Second Class,3,575.33,0.0,95.34
ORD-2245,2023-08-04,South,Tennessee,Home Office,Technology,Machines,Standard Class,7,2579.84,0.0,839.33
ORD-2246,2024-07-11,West,Arizona,Consumer,Technology,Phones,Standard Class,5,2116.75,0.0,400.53
ORD-2247,2024-12-10,East,New Jersey,Consumer,Technology,Machines,Standard Class,1,249.0,0.2,64.32
ORD-2248,2023-07-10,Central,Illinois,Home Office,Office Supplies,Art,Standard Class,3,156.09,0.0,25.73
ORD-2249,2023-06-22,East,New York,Consumer,Furniture,Bookcases,Standard Class,7,2714.51,0.2,485.34
ORD-2250,2024-11-01,West,California,Home Office,Technology,Phones,Standard Class,5,2983.61,0.3,342.32
ORD-2251,2023-07-24,West,Washington,Home Office,Office Supplies,Art,Standard Class,1,47.19,0.45,-3.74
ORD-2252,2024-02-22,West,Oregon,Consumer,Office Supplies,Paper,Standard Class,2,55.88,0.15,7.53
ORD-2253,2024-02-14,Central,Illinois,Consumer,Furniture,Chairs,Standard Class,1,193.3,0.0,59.81
ORD-2254,2023-10-10,South,North Carolina,Consumer,Office Supplies,Storage,Standard Class,6,241.85,0.1,83.52
ORD-2255,2024-02-11,East,Massachusetts,Consumer,Furniture,Tables,Standard Class,1,299.75,0.2,25.55
ORD-2256,2023-04-27,Central,Ohio,Consumer,Office Supplies,Binders,Standard Class,5,239.41,0.0,66.07
ORD-2257,2023-10-14,Central,Ohio,Home Office,Office Supplies,Paper,Standard Class,3,76.34,0.0,20.08
ORD-2258,2024-04-10,West,California,Consumer,Technology,Machines,Second Class,4,1991.03,0.15,274.33
ORD-2259,2024-06-16,East,Massachusetts,Home Office,Office Supplies,Paper,First Class,6,313.43,0.0,99.06
ORD-2260,2024-12-13,Central,Ohio,Corporate,Technology,Copiers,Standard Class,1,587.06,0.0,44.26
ORD-2261,2023-11-24,South,Tennessee,Home Office,Technology,Machines,First Class,7,2933.03,0.15,768.47
ORD-2262,2024-06-29,South,Tennessee,Corporate,Furniture,Chairs,Same Day,3,1190.1,0.0,105.0
ORD-2263,2023-10-03,East,Pennsylvania,Consumer,Office Supplies,Storage,Standard Class,4,183.71,0.0,49.53
ORD-2264,2023-12-22,Central,Ohio,Consumer,Office Supplies,Art,First Class,6,279.88,0.1,51.74
ORD-2265,2023-12-16,Central,Michigan,Home Office,Office Supplies,Paper,Second Class,7,310.47,0.3,69.35
ORD-2266,2023-10-06,East,Massachusetts,Corporate,Furniture,Furnishings,Same Day,7,2373.78,0.1,516.4
ORD-2267,2023-04-22,Central,Texas,Corporate,Office Supplies,Binders,Standard Class,4,175.94,0.1,50.49
ORD-2268,2024-11-09,Central,Texas,Home Office,Furniture,Furnishings,Standard Class,7,1844.6,0.2,519.26
ORD-2269,2024-06-13,South,North Carolina,Corporate,Technology,Accessories,Second Class,5,1545.31,0.0,352.48
ORD-2270,2023-05-14,South,North Carolina,Consumer,Office Supplies,Storage,First Class,6,320.19,0.3,51.07
ORD-2271,2023-09-27,East,New York,Corporate,Technology,Accessories,Standard Class,4,2228.66,0.0,530.28
ORD-2272,2023-09-17,South,Georgia,Corporate,Technology,Phones,Same Day,7,3714.49,0.15,984.01
ORD-2273,2024-03-18,East,New York,Consumer,Office Supplies,Art,Standard Class,1,52.03,0.0,4.76
ORD-2274,2024-06-04,West,California,Consumer,Furniture,Chairs,Standard Class,7,2727.29,0.3,-277.53
ORD-2275,2023-05-29,East,New Jersey,Consumer,Furniture,Furnishings,Second Class,4,1060.53,0.1,231.42
ORD-2276,2023-10-22,Central,Michigan,Corporate,Furniture,Tables,Standard Class,3,1017.25,0.2,196.7
ORD-2277,2023-10-31,East,Pennsylvania,Corporate,Office Supplies,Binders,Standard Class,6,318.14,0.45,6.24
ORD-2278,2024-01-23,West,Washington,Consumer,Technology,Machines,Standard Class,6,2150.46,0.2,110.19
ORD-2279,2024-02-12,West,Arizona,Corporate,Office Supplies,Paper,Standard Class,7,254.8,0.1,71.73
ORD-2280,2024-08-25,East,New York,Home Office,Furniture,Tables,Standard Class,1,215.32,0.2,34.67
ORD-2281,2023-10-31,West,Oregon,Consumer,Office Supplies,Art,Standard Class,5,108.45,0.0,32.89
ORD-2282,2024-04-04,South,Georgia,Corporate,Technology,Copiers,Standard Class,3,909.39,0.0,206.19
ORD-2283,2024-07-18,South,Florida,Consumer,Office Supplies,Storage,Second Class,2,59.23,0.15,18.48
ORD-2284,2023-03-25,East,Massachusetts,Consumer,Furniture,Furnishings,Standard Class,5,1759.38,0.15,167.86
ORD-2285,2023-01-07,West,Oregon,Consumer,Furniture,Chairs,Same Day,4,1546.79,0.0,149.54
ORD-2286,2023-08-19,South,Florida,Consumer,Office Supplies,Storage,First Class,2,107.7,0.0,26.53
ORD-2287,2023-12-28,West,California,Corporate,Technology,Machines,First Class,2,900.68,0.2,76.19
ORD-2288,2024-02-11,South,Georgia,Home Office,Technology,Machines,Standard Class,3,1811.95,0.3,269.43
ORD-2289,2024-06-09,Central,Ohio,Consumer,Technology,Phones,Standard Class,4,1002.01,0.1,259.29
ORD-2290,2024-04-30,West,California,Home Office,Office Supplies,Binders,Standard Class,3,88.02,0.2,19.11
ORD-2291,2024-07-08,West,Washington,Home Office,Office Supplies,Storage,Standard Class,4,223.07,0.15,26.67
ORD-2292,2024-03-19,West,Arizona,Home Office,Office Supplies,Storage,Second Class,1,28.92,0.0,6.43
ORD-2293,2024-11-13,West,Oregon,Consumer,Office Supplies,Binders,Standard Class,4,140.2,0.1,33.8
ORD-2294,2024-10-24,South,Florida,Consumer,Office Supplies,Storage,Standard Class,4,185.36,0.15,33.8
ORD-2295,2024-06-19,Central,Illinois,Corporate,Office Supplies,Storage,Standard Class,2,98.53,0.0,6.99
ORD-2296,2023-08-22,East,New York,Corporate,Office Supplies,Binders,Second Class,7,328.43,0.2,50.44
ORD-2297,2024-02-06,East,New York,Consumer,Technology,Accessories,Standard Class,1,285.15,0.1,73.02
ORD-2298,2024-07-19,West,Washington,Home Office,Office Supplies,Binders,Same Day,7,375.44,0.15,119.64
ORD-2299,2023-09-01,West,Washington,Consumer,Office Supplies,Storage,First Class,6,188.94,0.2,18.19
ORD-2300,2024-10-25,East,Pennsylvania,Corporate,Technology,Machines,Standard Class,6,2912.14,0.0,385.14
ORD-2301,2023-03-08,West,Oregon,Corporate,Technology,Accessories,Second Class,1,480.55,0.45,-57.77
ORD-2302,2023-06-09,East,New York,Consumer,Furniture,Furnishings,Standard Class,6,1544.32,0.1,141.16
ORD-2303,2023-12-08,Central,Michigan,Consumer,Furniture,Furnishings,Standard Class,2,591.87,0.1,197.66
ORD-2304,2023-09-01,West,Washington,Consumer,Office Supplies,Binders,Standard Class,1,30.69,0.0,2.23
ORD-2305,2023-08-06,East,New Jersey,Consumer,Technology,Machines,Standard Class,7,3117.5,0.2,673.67
ORD-2306,2023-05-09,South,Georgia,Consumer,Office Supplies,Paper,First Class,5,216.85,0.2,14.68
ORD-2307,2024-05-30,South,Florida,Consumer,Office Supplies,Binders,Same Day,6,317.77,0.2,61.6
ORD-2308,2023-03-22,South,North Carolina,Consumer,Office Supplies,Binders,Second Class,7,358.14,0.3,113.96
ORD-2309,2024-07-21,Central,Texas,Corporate,Office Supplies,Paper,Standard Class,1,38.21,0.0,1.97
ORD-2310,2024-12-02,Central,Illinois,Consumer,Office Supplies,Paper,Standard Class,3,102.82,0.1,19.53
ORD-2311,2024-03-13,West,California,Consumer,Office Supplies,Art,Standard Class,1,37.56,0.45,0.1
ORD-2312,2024-05-30,East,New Jersey,Consumer,Furniture,Bookcases,First Class,5,891.78,0.0,72.55
ORD-2313,2024-10-31,West,Arizona,Corporate,Technology,Accessories,Second Class,1,478.32,0.0,104.43
ORD-2314,2024-01-10,East,New Jersey,Consumer,Technology,Phones,Second Class,4,2202.93,0.1,136.18
ORD-2315,2023-04-05,East,Pennsylvania,Home Office,Office Supplies,Paper,Standard Class,4,89.72,0.0,28.3
ORD-2316,2024-02-23,Central,Texas,Corporate,Technology,Accessories,Standard Class,4,1993.14,0.45,-96.39
ORD-2317,2024-05-23,Central,Illinois,Home Office,Furniture,Bookcases,Standard Class,5,1861.55,0.0,641.42
ORD-2318,2023-12-13,Central,Michigan,Home Office,Office Supplies,Storage,Standard Class,6,198.35,0.15,64.09
ORD-2319,2023-05-16,West,Arizona,Consumer,Office Supplies,Art,Second Class,6,268.73,0.1,38.74
ORD-2320,2024-04-07,Central,Michigan,Consumer,Furniture,Bookcases,Standard Class,2,515.85,0.45,-59.27
ORD-2321,2023-12-09,West,Arizona,Consumer,Office Supplies,Storage,First Class,1,55.5,0.3,18.7
ORD-2322,2023-01-31,East,New Jersey,Corporate,Technology,Copiers,Second Class,5,2519.46,0.0,383.87
ORD-2323,2023-06-18,Central,Michigan,Consumer,Furniture,Chairs,Second Class,4,794.05,0.15,243.36
ORD-2324,2023-10-15,West,Washington,Consumer,Technology,Accessories,First Class,2,596.23,0.1,168.4
ORD-2325,2023-04-15,East,New Jersey,Corporate,Office Supplies,Binders,Standard Class,1,30.85,0.2,2.01
ORD-2326,2023-07-09,East,New York,Home Office,Office Supplies,Art,Second Class,4,184.06,0.1,58.95
ORD-2327,2024-07-14,West,Washington,Consumer,Furniture,Bookcases,Standard Class,4,1355.71,0.1,457.63
ORD-2328,2024-12-11,West,Washington,Corporate,Technology,Phones,First Class,5,2370.97,0.15,121.19
ORD-2329,2023-02-05,West,Arizona,Corporate,Technology,Accessories,Standard Class,7,1880.79,0.0,216.62
ORD-2330,2023-03-04,South,Florida,Home Office,Furniture,Bookcases,Standard Class,4,742.78,0.0,62.14
ORD-2331,2023-01-24,East,New York,Home Office,Technology,Phones,Standard Class,5,1730.18,0.1,316.1
ORD-2332,2024-06-16,East,Massachusetts,Corporate,Office Supplies,Storage,Standard Class,4,143.41,0.0,20.86
ORD-2333,2024-01-13,East,New Jersey,Consumer,Office Supplies,Paper,Standard Class,4,211.85,0.0,18.29
ORD-2334,2024-03-25,West,California,Corporate,Technology,Phones,Standard Class,4,2210.76,0.0,652.3
ORD-2335,2023-05-11,West,Arizona,Consumer,Office Supplies,Binders,Standard Class,5,135.14,0.2,46.9
ORD-2336,2023-11-28,Central,Illinois,Consumer,Office Supplies,Paper,Standard Class,4,147.55,0.0,16.32
ORD-2337,2024-11-24,South,Florida,Consumer,Technology,Copiers,Standard Class,7,3907.27,0.1,644.99
ORD-2338,2023-01-26,West,Arizona,Corporate,Technology,Copiers,Standard Class,1,472.71,0.0,96.84
ORD-2339,2023-06-02,Central,Illinois,Home Office,Furniture,Bookcases,Standard Class,5,1776.66,0.1,471.51
ORD-2340,2023-12-16,West,Arizona,Corporate,Furniture,Bookcases,First Class,7,1869.38,0.0,138.39
ORD-2341,2024-10-12,East,Massachusetts,Consumer,Technology,Phones,Standard Class,6,3319.1,0.0,1034.64
ORD-2342,2024-09-03,Central,Texas,Consumer,Furniture,Bookcases,First Class,7,2652.13,0.2,912.78
ORD-2343,2023-08-07,East,Pennsylvania,Home Office,Furniture,Furnishings,Standard Class,6,1124.15,0.1,279.38
ORD-2344,2023-12-16,Central,Michigan,Consumer,Furniture,Chairs,Standard Class,2,350.44,0.15,89.0
ORD-2345,2024-12-01,Central,Ohio,Consumer,Technology,Copiers,Standard Class,4,1941.0,0.1,494.74
ORD-2346,2024-01-22,Central,Michigan,Corporate,Office Supplies,Storage,Standard Class,3,103.5,0.2,27.68
ORD-2347,2024-08-06,West,Oregon,Home Office,Furniture,Tables,First Class,3,827.8,0.0,133.11
ORD-2348,2023-06-29,West,Arizona,Consumer,Office Supplies,Binders,Standard Class,6,171.46,0.0,19.3
ORD-2349,2024-05-23,Central,Ohio,Home Office,Office Supplies,Binders,Second Class,7,251.31,0.0,14.94
ORD-2350,2023-01-03,Central,Ohio,Corporate,Technology,Copiers,Standard Class,6,2364.04,0.0,391.69
ORD-2351,2023-05-11,East,New York,Corporate,Technology,Machines,Standard Class,6,2066.56,0.0,667.1
ORD-2352,2023-09-22,Central,Illinois,Consumer,Technology,Phones,Second Class,4,2116.75,0.1,167.17
ORD-2353,2024-08-30,West,Washington,Consumer,Technology,Phones,Standard Class,5,1756.96,0.0,174.74
ORD-2354,2024-07-07,West,California,Corporate,Technology,Accessories,Standard Class,2,698.26,0.0,45.81
ORD-2355,2023-06-09,West,California,Consumer,Furniture,Tables,First Class,4,779.84,0.0,145.45
ORD-2356,2023-11-04,West,Oregon,Consumer,Technology,Phones,Standard Class,2,692.98,0.15,173.71
ORD-2357,2024-09-23,Central,Texas,Home Office,Technology,Machines,Second Class,1,327.37,0.15,71.23
ORD-2358,2023-11-24,East,New Jersey,Corporate,Office Supplies,Art,Standard Class,5,134.23,0.0,11.87
ORD-2359,2023-05-03,East,Massachusetts,Consumer,Furniture,Bookcases,First Class,6,2027.42,0.0,537.16
ORD-2360,2024-02-03,West,Washington,Corporate,Office Supplies,Binders,Standard Class,6,155.35,0.1,21.01
ORD-2361,2023-02-12,Central,Ohio,Consumer,Office Supplies,Art,Standard Class,2,75.34,0.0,17.55
ORD-2362,2023-03-22,East,Massachusetts,Consumer,Furniture,Tables,Standard Class,3,504.23,0.15,132.9
ORD-2363,2024-03-16,West,California,Home Office,Office Supplies,Binders,First Class,7,373.92,0.2,111.64
ORD-2364,2023-04-15,East,Pennsylvania,Consumer,Furniture,Furnishings,Second Class,3,1148.13,0.1,310.28
ORD-2365,2023-10-16,South,Florida,Consumer,Technology,Copiers,Standard Class,2,773.66,0.1,158.53
ORD-2366,2023-12-19,West,Oregon,Consumer,Furniture,Chairs,First Class,4,1401.95,0.15,403.75
ORD-2367,2023-06-14,Central,Illinois,Corporate,Technology,Copiers,Standard Class,5,2285.8,0.1,303.98
ORD-2368,2023-09-30,South,Tennessee,Consumer,Technology,Phones,First Class,3,1455.65,0.2,222.53
ORD-2369,2024-01-11,West,Washington,Corporate,Furniture,Chairs,Standard Class,2,360.34,0.15,18.03
ORD-2370,2024-09-27,West,California,Corporate,Technology,Accessories,Standard Class,2,714.18,0.0,205.31
ORD-2371,2024-12-11,South,Florida,Home Office,Furniture,Tables,Standard Class,4,1034.98,0.1,69.77
ORD-2372,2023-04-12,Central,Texas,Home Office,Technology,Machines,Standard Class,3,1297.57,0.1,176.74
ORD-2373,2023-09-18,East,Massachusetts,Consumer,Office Supplies,Binders,Standard Class,6,327.9,0.1,66.83
ORD-2374,2023-06-21,West,Oregon,Corporate,Furniture,Tables,First Class,6,2046.85,0.0,332.92
ORD-2375,2024-07-09,West,Oregon,Consumer,Technology,Accessories,Standard Class,4,2010.6,0.3,342.16
ORD-2376,2023-06-28,West,Arizona,Corporate,Office Supplies,Binders,Standard Class,1,54.49,0.0,10.55
ORD-2377,2023-04-17,East,Pennsylvania,Corporate,Office Supplies,Storage,Standard Class,7,230.07,0.1,31.62
ORD-2378,2024-06-21,West,California,Home Office,Furniture,Tables,Same Day,3,554.78,0.2,94.31
ORD-2379,2023-04-07,Central,Texas,Consumer,Office Supplies,Storage,Standard Class,1,23.64,0.3,4.27
ORD-2380,2023-04-08,Central,Ohio,Consumer,Office Supplies,Paper,Second Class,6,242.12,0.1,20.38
ORD-2381,2023-04-17,West,Washington,Home Office,Furniture,Tables,Second Class,1,279.41,0.0,95.99
ORD-2382,2024-01-29,East,Pennsylvania,Home Office,Office Supplies,Binders,First Class,5,260.1,0.0,16.05
ORD-2383,2023-11-16,South,Tennessee,Corporate,Office Supplies,Binders,First Class,6,194.43,0.1,26.78
ORD-2384,2024-09-10,East,New York,Home Office,Technology,Accessories,Standard Class,6,3700.71,0.15,901.79
ORD-2385,2024-12-28,Central,Texas,Corporate,Technology,Accessories,Standard Class,4,1160.48,0.0,254.73
ORD-2386,2024-07-21,South,North Carolina,Consumer,Office Supplies,Paper,Standard Class,3,128.28,0.0,26.82
ORD-2387,2023-02-20,South,Florida,Corporate,Technology,Phones,Standard Class,5,2591.01,0.1,276.68
ORD-2388,2023-05-15,Central,Illinois,Consumer,Technology,Phones,Standard Class,2,575.95,0.15,127.24
ORD-2389,2024-02-08,East,Massachusetts,Consumer,Furniture,Furnishings,Standard Class,6,1104.55,0.1,243.36
ORD-2390,2024-05-10,South,North Carolina,Consumer,Office Supplies,Binders,First Class,4,172.61,0.15,16.96
ORD-2391,2023-08-03,Central,Ohio,Home Office,Furniture,Tables,Standard Class,6,1565.52,0.2,114.29
ORD-2392,2023-01-14,East,Pennsylvania,Consumer,Furniture,Bookcases,Second Class,3,1074.25,0.0,350.38
ORD-2393,2023-05-17,South,North Carolina,Home Office,Technology,Copiers,Standard Class,7,3404.53,0.2,999.56
ORD-2394,2024-11-18,West,Washington,Home Office,Technology,Copiers,Second Class,1,466.22,0.15,126.73
ORD-2395,2023-03-04,West,California,Home Office,Office Supplies,Paper,Standard Class,4,220.81,0.1,68.46
ORD-2396,2023-03-05,South,Georgia,Consumer,Office Supplies,Storage,Standard Class,2,55.02,0.0,7.78
ORD-2397,2024-09-15,East,Pennsylvania,Consumer,Office Supplies,Binders,Second Class,5,182.73,0.15,54.51
ORD-2398,2024-03-22,East,New Jersey,Home Office,Technology,Machines,Standard Class,1,310.83,0.1,107.05
ORD-2399,2023-01-26,East,Pennsylvania,Home Office,Technology,Copiers,Standard Class,3,1424.11,0.0,85.08
ORD-2400,2023-08-21,South,Florida,Consumer,Office Supplies,Paper,Standard Class,2,58.32,0.2,4.45
ORD-2401,2024-03-19,East,New Jersey,Corporate,Technology,Phones,First Class,2,1240.44,0.15,366.04
ORD-2402,2023-12-14,Central,Illinois,Consumer,Office Supplies,Storage,Standard Class,6,273.39,0.0,14.01
ORD-2403,2023-11-30,East,New York,Consumer,Technology,Machines,Standard Class,4,1231.74,0.0,396.65
ORD-2404,2024-08-02,South,Florida,Consumer,Furniture,Furnishings,Standard Class,2,450.71,0.0,127.23
ORD-2405,2023-03-18,Central,Illinois,Home Office,Technology,Machines,Same Day,1,329.21,0.1,25.47
ORD-2406,2024-11-10,East,New Jersey,Consumer,Technology,Copiers,Standard Class,7,2256.85,0.15,142.22
ORD-2407,2023-05-26,West,California,Consumer,Office Supplies,Paper,Standard Class,7,373.6,0.2,60.89
ORD-2408,2024-01-19,East,Pennsylvania,Corporate,Office Supplies,Storage,Second Class,3,69.98,0.3,9.42
ORD-2409,2024-08-21,East,Pennsylvania,Corporate,Technology,Copiers,First Class,1,609.83,0.2,85.45
ORD-2410,2023-02-21,East,Pennsylvania,Consumer,Office Supplies,Paper,Standard Class,7,181.37,0.1,41.34
ORD-2411,2023-10-14,East,Pennsylvania,Consumer,Office Supplies,Art,Standard Class,2,81.31,0.15,17.05
ORD-2412,2023-05-13,East,Massachusetts,Consumer,Technology,Phones,Second Class,3,1223.04,0.0,233.8
ORD-2413,2023-08-09,West,Washington,Consumer,Office Supplies,Art,Standard Class,6,175.48,0.3,59.04
ORD-2414,2023-03-06,South,North Carolina,Consumer,Office Supplies,Paper,Standard Class,1,32.08,0.45,-0.76
ORD-2415,2023-10-02,East,New York,Consumer,Office Supplies,Paper,Standard Class,4,114.77,0.15,36.88
ORD-2416,2023-08-30,West,Oregon,Corporate,Furniture,Chairs,Standard Class,2,404.88,0.0,134.5
ORD-2417,2024-12-13,Central,Ohio,Consumer,Office Supplies,Art,First Class,4,138.33,0.0,30.59
ORD-2418,2024-06-25,West,Washington,Corporate,Office Supplies,Paper,Standard Class,1,28.26,0.1,6.89
ORD-2419,2023-10-29,West,Arizona,Home Office,Technology,Accessories,Standard Class,6,2252.31,0.1,341.79
ORD-2420,2024-01-27,East,New York,Consumer,Furniture,Chairs,Standard Class,7,1642.62,0.0,186.34
ORD-2421,2023-09-21,West,Arizona,Consumer,Furniture,Tables,Standard Class,6,1388.2,0.15,367.96
ORD-2422,2023-12-16,East,Massachusetts,Corporate,Technology,Accessories,Same Day,4,1987.0,0.45,-156.65
ORD-2423,2024-09-24,South,North Carolina,Consumer,Office Supplies,Art,First Class,2,73.31,0.2,21.31
ORD-2424,2023-02-20,Central,Texas,Corporate,Office Supplies,Storage,Standard Class,3,120.67,0.0,17.76
ORD-2425,2023-06-02,West,California,Consumer,Office Supplies,Art,Standard Class,6,238.65,0.2,56.02
ORD-2426,2023-09-10,Central,Ohio,Home Office,Furniture,Chairs,Standard Class,4,1059.59,0.0,255.26
ORD-2427,2024-11-18,East,New Jersey,Consumer,Office Supplies,Binders,First Class,1,30.82,0.15,10.12
ORD-2428,2024-03-31,East,Pennsylvania,Consumer,Furniture,Bookcases,Second Class,7,2239.14,0.15,137.93
ORD-2429,2024-06-01,West,California,Corporate,Technology,Copiers,First Class,5,1695.42,0.1,112.92
ORD-2430,2023-02-18,Central,Ohio,Corporate,Office Supplies,Storage,Standard Class,4,154.24,0.3,19.78
ORD-2431,2024-10-08,South,Tennessee,Corporate,Furniture,Bookcases,Standard Class,2,736.32,0.0,93.68
ORD-2432,2024-01-03,East,New Jersey,Consumer,Technology,Copiers,Second Class,6,1446.26,0.15,327.64
ORD-2433,2023-10-06,East,Pennsylvania,Home Office,Furniture,Tables,Standard Class,2,706.56,0.3,-90.53
ORD-2434,2024-03-19,Central,Illinois,Consumer,Office Supplies,Art,First Class,2,85.88,0.0,5.94
ORD-2435,2024-02-05,East,Pennsylvania,Consumer,Office Supplies,Art,Standard Class,2,67.96,0.15,11.77
ORD-2436,2023-04-08,West,Arizona,Consumer,Office Supplies,Storage,Standard Class,7,335.09,0.3,52.4
ORD-2437,2023-10-20,South,Georgia,Corporate,Furniture,Chairs,Standard Class,2,663.14,0.1,172.86
ORD-2438,2023-02-28,East,New York,Corporate,Technology,Copiers,Standard Class,3,1180.75,0.2,109.62
ORD-2439,2024-10-09,West,Washington,Consumer,Office Supplies,Paper,First Class,5,178.69,0.0,29.74
ORD-2440,2024-10-06,East,Pennsylvania,Consumer,Technology,Phones,Second Class,3,1172.44,0.0,325.46
ORD-2441,2023-01-28,Central,Illinois,Corporate,Office Supplies,Paper,Second Class,4,209.07,0.0,36.84
ORD-2442,2024-06-30,South,North Carolina,Home Office,Office Supplies,Art,Standard Class,5,116.32,0.15,17.05
ORD-2443,2023-06-23,East,Pennsylvania,Consumer,Office Supplies,Art,Standard Class,3,125.57,0.0,18.85
ORD-2444,2023-03-08,East,New York,Corporate,Furniture,Furnishings,Standard Class,6,1942.01,0.0,456.4
ORD-2445,2023-07-11,West,Arizona,Corporate,Furniture,Tables,Second Class,3,1158.42,0.1,287.83
ORD-2446,2024-06-16,Central,Michigan,Consumer,Technology,Phones,Second Class,7,3665.07,0.0,904.99
ORD-2447,2023-10-10,West,Arizona,Home Office,Office Supplies,Paper,Standard Class,4,130.57,0.1,25.92
ORD-2448,2023-04-08,South,Florida,Consumer,Furniture,Bookcases,Standard Class,3,1174.69,0.45,-38.03
ORD-2449,2024-02-07,South,Tennessee,Corporate,Technology,Phones,Standard Class,4,1468.37,0.45,-187.52
ORD-2450,2023-10-04,South,Florida,Home Office,Office Supplies,Binders,Standard Class,6,181.17,0.0,23.63
ORD-2451,2023-02-17,West,Oregon,Home Office,Technology,Machines,Second Class,7,4313.63,0.3,666.12
ORD-2452,2023-06-09,West,Arizona,Home Office,Technology,Accessories,Standard Class,4,2174.38,0.0,444.51
ORD-2453,2024-12-11,West,California,Corporate,Technology,Phones,Standard Class,1,330.71,0.1,111.11
ORD-2454,2023-12-09,South,Georgia,Home Office,Technology,Accessories,Standard Class,4,2209.15,0.0,429.84
ORD-2455,2023-03-19,South,Tennessee,Consumer,Office Supplies,Binders,Standard Class,2,67.13,0.1,21.59
ORD-2456,2023-07-12,West,Oregon,Home Office,Office Supplies,Art,Same Day,1,24.69,0.15,5.72
ORD-2457,2024-09-05,East,Pennsylvania,Corporate,Technology,Machines,Standard Class,1,319.58,0.15,100.83
ORD-2458,2023-09-25,East,Pennsylvania,Home Office,Office Supplies,Binders,Standard Class,4,158.69,0.2,55.08
ORD-2459,2024-09-03,East,New Jersey,Consumer,Furniture,Chairs,First Class,6,2210.56,0.2,557.33
ORD-2460,2024-11-24,Central,Ohio,Consumer,Technology,Accessories,Standard Class,5,3072.15,0.3,654.32
ORD-2461,2024-05-07,East,New Jersey,Consumer,Office Supplies,Paper,Second Class,7,258.25,0.1,42.46
ORD-2462,2024-04-16,West,Washington,Consumer,Technology,Copiers,Second Class,4,1190.66,0.2,161.04
ORD-2463,2023-10-06,East,New Jersey,Corporate,Technology,Phones,Standard Class,3,1743.4,0.0,181.44
ORD-2464,2024-05-23,West,Washington,Corporate,Office Supplies,Storage,Standard Class,5,255.77,0.0,14.78
ORD-2465,2024-05-07,West,California,Corporate,Technology,Machines,Standard Class,6,2527.53,0.0,840.06
ORD-2466,2024-01-11,South,North Carolina,Corporate,Office Supplies,Binders,Standard Class,5,186.67,0.1,57.67
ORD-2467,2024-11-01,East,New York,Corporate,Technology,Machines,Standard Class,6,3382.04,0.0,563.95
ORD-2468,2023-10-23,Central,Michigan,Consumer,Technology,Phones,Standard Class,7,2424.95,0.3,833.62
ORD-2469,2024-06-04,East,Pennsylvania,Home Office,Office Supplies,Paper,Standard Class,1,28.98,0.0,3.31
ORD-2470,2023-10-28,South,North Carolina,Consumer,Furniture,Tables,First Class,6,1153.91,0.1,201.93
ORD-2471,2023-06-28,West,Washington,Consumer,Furniture,Tables,First Class,6,2083.61,0.15,220.42
ORD-2472,2023-11-13,South,North Carolina,Home Office,Office Supplies,Art,Standard Class,7,307.92,0.15,24.17
ORD-2473,2023-04-08,West,Arizona,Corporate,Office Supplies,Binders,Standard Class,2,59.42,0.0,6.41
ORD-2474,2023-05-05,East,Pennsylvania,Consumer,Furniture,Bookcases,Standard Class,1,270.42,0.0,92.84
ORD-2475,2023-05-15,Central,Illinois,Corporate,Technology,Copiers,Second Class,5,2336.42,0.2,655.31
ORD-2476,2024-03-10,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,1,45.4,0.45,-4.07
ORD-2477,2023-08-29,West,Arizona,Corporate,Office Supplies,Binders,Standard Class,2,100.61,0.3,35.02
ORD-2478,2024-09-17,West,Oregon,Consumer,Technology,Machines,Second Class,2,955.88,0.2,50.34
ORD-2479,2024-01-03,West,Arizona,Home Office,Technology,Machines,Standard Class,3,1353.49,0.0,436.57
ORD-2480,2024-05-30,East,Massachusetts,Consumer,Furniture,Furnishings,First Class,2,391.39,0.3,-62.93
ORD-2481,2024-11-29,Central,Ohio,Consumer,Office Supplies,Art,Standard Class,6,165.34,0.3,8.63
ORD-2482,2024-02-11,Central,Michigan,Corporate,Technology,Phones,Standard Class,3,1717.84,0.1,465.96
ORD-2483,2023-07-16,West,Oregon,Consumer,Technology,Machines,Standard Class,2,580.01,0.0,172.07
ORD-2484,2024-07-06,South,Florida,Consumer,Office Supplies,Paper,Second Class,1,28.37,0.0,5.75
ORD-2485,2024-09-26,East,Massachusetts,Home Office,Office Supplies,Storage,First Class,7,228.17,0.1,12.39
ORD-2486,2023-02-07,South,Tennessee,Corporate,Office Supplies,Paper,Standard Class,7,245.53,0.0,50.29
ORD-2487,2024-10-29,East,New Jersey,Consumer,Office Supplies,Storage,Standard Class,7,172.36,0.0,56.14
ORD-2488,2024-01-04,Central,Illinois,Corporate,Furniture,Furnishings,Second Class,6,1338.27,0.3,-120.17
ORD-2489,2024-11-29,East,New Jersey,Consumer,Office Supplies,Paper,Standard Class,2,85.3,0.2,17.46
ORD-2490,2023-07-09,East,Pennsylvania,Home Office,Office Supplies,Storage,Standard Class,3,77.62,0.1,24.56
ORD-2491,2024-09-15,East,New York,Corporate,Technology,Phones,First Class,7,2164.75,0.0,268.29
